pip_dk;pip_dscr_novo;nucleo;familia;area_atuacao;ano;acervo_ip;acervo_pic
29941099;1ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2020;297;1
29941140;2ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2020;55;0
29941222;3ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2020;158;2
29941251;4ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;2020;134;0
29934004;1ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2020;91;0
29934012;2ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2020;333;1
29934277;3ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;2020;128;0
29926583;1ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2020;98;0
29926616;2ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;2020;66;0
29926805;1ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2020;136;1
29927047;2ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2020;89;0
29933374;3ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;2020;88;0
29933502;1ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2020;103;0
29933521;2ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;2020;97;1
29933955;1ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2020;155;0
29933967;2ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2020;217;0
29933988;3ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;2020;112;0
29933418;1ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2020;48;1
29933469;2ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2020;114;0
29933470;3ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2020;128;0
29933490;4ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;2020;54;0
29933590;1ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2020;110;0
29933830;2ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2020;156;0
29933850;3ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;2020;57;1
29934363;1ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2020;57;0
29934376;2ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;2020;280;1
29934303;1ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2020;343;0
29934337;2ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;2020;137;0
29941061;1ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2020;299;0
29941071;2ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;2020;421;0
29934401;1ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2020;434;0
29934732;2ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;2020;866;0
30070783;1ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;<2000;15;0
30070806;2ª PIP - Especializada Duque de Caxias/Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Especializada;D. Caxias/N. Iguaçu;<2000;0;0
30069167;1ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;<2000;3;0
30069433;2ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;<2000;8;0
30069453;3ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;<2000;9;0
30069490;4ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;<2000;2;0
30069516;5ª PIP - Duque de Caxias;Duque de Caxias/Nova Iguaçu;Territorial;Duque de Caxias;<2000;6;0
30069669;1ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;<2000;4;0
30069693;2ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;<2000;1;0
30069732;3ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;<2000;8;0
30070041;4ª PIP - Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Territorial;Nova Iguaçu;<2000;0;0
30034664;1ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;<2000;20;0
30069601;2ª PIP - VD Duque de Caxias;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Duque de Caxias;<2000;1;0
29941322;PIP - VD Nova Iguaçu;Duque de Caxias/Nova Iguaçu;Violência contra mulher;Área Nova Iguaçu;<2000;10;0
6115386;PIP - Barra Mansa;Interior;Interior;Barra Mansa;<2000;0;0
5679985;PIP - Cabo Frio;Interior;Interior;Cabo Frio;<2000;0;0
400731;2ª PIP - Campos;Interior;Interior;Campos;<2000;0;0
400758;1ª PIP - Campos;Interior;Interior;Campos;<2000;0;0
7419262;PIP - Itaboraí;Interior;Interior;Itaboraí;<2000;0;0
7419344;PIP - Itaguaí;Interior;Interior;Itaguaí;<2000;0;0
1249804;PIP - Macaé;Interior;Interior;Macaé;<2000;0;0
300987;PIP - Nova Friburgo;Interior;Interior;Nova Friburgo;<2000;0;0
400736;PIP - Petrópolis;Interior;Interior;Petrópolis;<2000;0;0
300977;PIP - Volta Redonda;Interior;Interior;Volta Redonda;<2000;0;0
29941368;1ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;<2000;11;0
30061803;2ª PIP - Especializada Niterói/São Gonçalo;Niterói/São Gonçalo;Especializada;Niterói/São Gonçalo;<2000;2;0
30034384;1ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;<2000;17;0
30061094;2ª PIP - Niterói;Niterói/São Gonçalo;Territorial;Niterói;<2000;22;0
30061624;1ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;<2000;44;0
30061694;2ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;<2000;37;0
30061723;3ª PIP - São Gonçalo;Niterói/São Gonçalo;Territorial;São Gonçalo;<2000;63;0
30061329;PIP - VD Niterói;Niterói/São Gonçalo;Violência contra mulher;Área Niterói;<2000;0;0
30034671;PIP - VD São Gonçalo;Niterói/São Gonçalo;Violência contra mulher;Área São Gonçalo;<2000;0;0
29941099;1ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;<2000;95;0
29941140;2ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;<2000;44;0
29941222;3ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;<2000;61;0
29941251;4ª PIP - Especializada Rio de Janeiro;Rio de Janeiro;Especializada;Rio de Janeiro;<2000;16;0
29934004;1ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;<2000;0;0
29934012;2ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;<2000;2;0
29934277;3ª PIP - Bangu/Campo Grande;Rio de Janeiro;Territorial;Bangu/Campo Grande;<2000;1;0
29926583;1ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;<2000;32;0
29926616;2ª PIP - Botafogo/Copacabana;Rio de Janeiro;Territorial;Botafogo/Copacabana;<2000;15;0
29926805;1ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;<2000;186;0
29927047;2ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;<2000;56;0
29933374;3ª PIP - Centro/Zona Portuária;Rio de Janeiro;Territorial;Centro/Zona Portuária;<2000;38;0
29933502;1ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;<2000;38;0
29933521;2ª PIP - Ilha/Bonsucesso;Rio de Janeiro;Territorial;Ilha/Bonsucesso;<2000;0;0
29933955;1ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;<2000;73;0
29933967;2ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;<2000;124;0
29933988;3ª PIP - Madureira/Jacarepaguá;Rio de Janeiro;Territorial;Madureira/Jacarepaguá;<2000;37;0
29933418;1ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;<2000;38;0
29933469;2ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;<2000;34;0
29933470;3ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;<2000;57;0
29933490;4ª PIP - Méier/Tijuca;Rio de Janeiro;Territorial;Méier/Tijuca;<2000;115;0
29933590;1ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;<2000;86;0
29933830;2ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;<2000;47;0
29933850;3ª PIP - Penha/Irajá;Rio de Janeiro;Territorial;Penha/Irajá;<2000;17;0
29934363;1ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;<2000;36;0
29934376;2ª PIP - Santa Cruz;Rio de Janeiro;Territorial;Santa Cruz;<2000;0;0
29934303;1ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;<2000;50;0
29934337;2ª PIP - Zona Sul/Barra;Rio de Janeiro;Territorial;Zona Sul/Barra;<2000;15;0
29941061;1ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;<2000;8;0
29941071;2ª PIP - VD Centro;Rio de Janeiro;Violência contra mulher;Área Centro;<2000;0;0
29934401;1ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;<2000;0;0
29934732;2ª PIP - VD Oeste/Jacarepaguá;Rio de Janeiro;Violência contra mulher;Área Oeste/Jacarepaguá;<2000;0;0
