"codigo_pip";"nome_pip";"nucleo";"familia";"area_atuacao";"ano";"mes";"ano_mes";"vista";"novos";"denuncias";"arquivamentos";"baixas";"inst_pic";"acordo_npp_oferecido";"acordo_npp_firmado";"med_caut"
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;8;"2020-08";1151;122;19;34;985;0;0;0;1
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;9;"2020-09";750;79;16;22;625;0;0;0;2
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;10;"2020-10";899;109;13;1;786;0;0;0;1
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;11;"2020-11";291;56;15;89;225;0;0;0;4
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;12;"2020-12";977;47;6;37;875;0;0;0;1
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2021;1;"2021-01";333;30;7;7;195;0;0;0;1
29933469;"2ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2021;2;"2021-02";1553;48;10;3;20;0;1;0;2
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;3;"2020-03";161;6;2;3;108;0;0;0;1
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;4;"2020-04";18;7;8;0;0;0;0;0;0
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;5;"2020-05";18;10;7;0;4;0;0;0;0
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;6;"2020-06";13;5;4;0;2;0;0;0;1
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;7;"2020-07";522;60;30;49;416;0;0;0;2
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;8;"2020-08";847;125;38;43;622;0;0;0;0
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;9;"2020-09";840;78;46;56;619;0;7;0;0
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;10;"2020-10";577;109;62;72;406;1;26;0;2
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;11;"2020-11";1205;51;15;82;1040;0;4;0;0
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;12;"2020-12";309;43;34;14;217;0;4;0;2
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2021;1;"2021-01";290;35;25;23;182;0;16;0;0
29933470;"3ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2021;2;"2021-02";239;47;13;28;132;0;13;0;3
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;3;"2020-03";637;7;19;19;581;0;0;0;1
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;4;"2020-04";21;10;10;0;0;0;0;0;1
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;5;"2020-05";25;9;10;0;0;0;0;0;3
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;6;"2020-06";13;8;4;0;1;0;0;0;0
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;7;"2020-07";331;53;18;2;259;0;0;0;1
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;8;"2020-08";554;128;15;1;348;0;0;0;1
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;9;"2020-09";628;75;35;33;493;0;0;0;0
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;10;"2020-10";1442;114;40;148;1095;0;0;0;4
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;11;"2020-11";762;59;26;154;556;0;0;0;3
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2020;12;"2020-12";380;49;41;107;261;0;0;2;0
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2021;1;"2021-01";569;36;27;41;337;0;0;0;8
29933490;"4ª PIP - Méier/Tijuca";"Rio de Janeiro";"Territorial";"Méier/Tijuca";2021;2;"2021-02";537;48;35;115;210;0;0;0;4
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;3;"2020-03";204;42;1;0;169;0;0;0;2
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;4;"2020-04";5;2;0;0;2;0;0;0;2
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;5;"2020-05";13;6;3;0;4;0;0;0;4
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;6;"2020-06";13;6;3;1;0;0;0;0;1
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;7;"2020-07";678;119;6;8;586;0;0;0;4
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;8;"2020-08";2464;225;23;70;1978;0;0;0;4
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;9;"2020-09";313;153;92;171;141;0;0;0;5
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;10;"2020-10";233;75;46;47;59;0;0;0;10
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;11;"2020-11";468;74;17;32;252;0;0;0;3
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;12;"2020-12";1319;75;29;74;956;0;2;0;1
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2021;1;"2021-01";395;43;36;37;207;0;3;0;1
29933502;"1ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2021;2;"2021-02";691;69;38;230;206;0;6;0;1
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;3;"2020-03";224;27;13;23;173;0;3;0;5
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;4;"2020-04";2;1;0;0;0;0;0;0;1
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;5;"2020-05";6;2;1;0;0;0;0;0;3
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;6;"2020-06";3;3;0;0;1;0;0;0;1
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;7;"2020-07";1819;101;16;39;1652;0;6;0;2
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;8;"2020-08";358;149;31;71;217;0;8;0;2
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;9;"2020-09";911;91;60;54;742;0;12;0;3
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;10;"2020-10";175;63;36;42;66;0;3;0;8
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;11;"2020-11";254;53;9;35;174;0;3;1;1
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2020;12;"2020-12";226;39;16;19;157;0;2;1;3
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2021;1;"2021-01";87;29;8;10;51;0;1;0;4
29933521;"2ª PIP - Ilha/Bonsucesso";"Rio de Janeiro";"Territorial";"Ilha/Bonsucesso";2021;2;"2021-02";1206;44;20;84;1045;0;10;1;2
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;3;"2020-03";480;6;1;6;429;0;0;0;0
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;4;"2020-04";6;8;0;0;0;0;0;0;5
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;5;"2020-05";29;6;10;0;0;0;0;0;7
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;6;"2020-06";18;14;7;0;10;0;0;0;0
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;7;"2020-07";609;138;34;10;216;0;0;0;1
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;8;"2020-08";900;114;41;117;578;0;6;0;2
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;9;"2020-09";283;101;13;66;203;0;0;0;0
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;10;"2020-10";604;125;30;12;434;0;1;0;2
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;11;"2020-11";1183;68;37;15;1023;0;0;0;1
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;12;"2020-12";40;89;7;0;11;0;1;0;1
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2021;1;"2021-01";561;74;22;14;462;0;1;0;1
29933590;"1ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2021;2;"2021-02";579;84;25;14;90;0;9;0;2
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;3;"2020-03";79;10;7;0;52;0;0;0;0
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;4;"2020-04";1;5;0;0;0;0;0;0;2
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;5;"2020-05";9;6;8;0;0;0;0;0;1
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;6;"2020-06";8;18;3;2;2;0;0;0;1
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;7;"2020-07";482;120;17;0;397;0;0;0;1
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;8;"2020-08";1138;106;17;2;850;0;0;0;1
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;9;"2020-09";295;90;56;79;199;0;0;0;2
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;10;"2020-10";1255;121;58;60;1052;0;3;0;2
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;11;"2020-11";787;67;8;1;646;0;0;0;0
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;12;"2020-12";223;100;14;17;186;0;0;0;1
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2021;1;"2021-01";1797;91;29;31;1503;0;0;0;0
29933830;"2ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2021;2;"2021-02";507;97;12;7;99;0;1;0;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;3;"2020-03";13;6;3;0;2;0;0;0;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;4;"2020-04";11;9;2;0;0;0;0;0;4
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;5;"2020-05";12;5;7;0;1;0;0;0;4
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;6;"2020-06";14;19;4;0;7;0;0;0;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;7;"2020-07";1318;129;22;0;1167;0;0;0;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;8;"2020-08";642;107;19;101;506;0;0;0;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;9;"2020-09";437;94;54;26;374;0;0;0;1
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;10;"2020-10";588;127;58;33;470;0;0;0;0
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;11;"2020-11";502;63;21;35;331;0;1;0;1
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2020;12;"2020-12";583;78;38;37;477;0;2;0;1
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2021;1;"2021-01";408;50;26;9;332;0;3;0;1
29933850;"3ª PIP - Penha/Irajá";"Rio de Janeiro";"Territorial";"Penha/Irajá";2021;2;"2021-02";505;81;11;5;98;0;0;0;2
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;3;"2020-03";38;13;10;5;13;0;0;0;1
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;4;"2020-04";24;14;14;0;4;0;0;0;5
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;5;"2020-05";11;10;4;0;3;0;0;0;2
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;6;"2020-06";17;23;8;0;2;0;1;0;0
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;7;"2020-07";1647;228;24;123;1227;0;2;0;2
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;8;"2020-08";805;131;17;78;589;0;1;0;4
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;9;"2020-09";2549;189;28;272;2251;0;1;0;2
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;10;"2020-10";1495;124;45;98;1363;0;0;0;4
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;11;"2020-11";1270;94;76;129;1064;0;0;0;2
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;12;"2020-12";1657;130;43;150;1397;0;0;0;1
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2021;1;"2021-01";1179;94;4;97;961;0;0;0;2
29933955;"1ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2021;2;"2021-02";1322;57;30;104;1113;0;0;0;2
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;3;"2020-03";62;22;21;0;9;0;0;0;1
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;4;"2020-04";11;7;4;0;6;0;0;0;1
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;5;"2020-05";16;10;11;0;3;0;0;0;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;6;"2020-06";16;27;4;0;6;0;0;0;2
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;7;"2020-07";1297;227;8;74;1049;0;0;0;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;8;"2020-08";577;140;46;62;403;0;0;0;1
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;9;"2020-09";2554;179;36;119;2130;0;0;0;2
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;10;"2020-10";918;112;35;163;740;0;0;0;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;11;"2020-11";2221;91;16;176;1699;0;0;0;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;12;"2020-12";1637;131;7;86;1436;0;0;0;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2021;1;"2021-01";312;94;17;62;175;0;0;0;0
29933967;"2ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2021;2;"2021-02";212;62;41;276;154;0;0;0;2
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;3;"2020-03";28;21;10;1;9;0;0;0;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;4;"2020-04";24;13;7;0;5;0;0;0;1
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;5;"2020-05";1;9;4;0;1;0;0;0;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;6;"2020-06";10;20;3;0;1;0;0;0;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;7;"2020-07";1284;232;8;0;1178;0;0;0;2
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;8;"2020-08";1069;141;1;14;938;0;0;0;1
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;9;"2020-09";1166;164;3;40;1017;0;0;0;1
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;10;"2020-10";1943;126;14;12;1713;0;0;0;1
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;11;"2020-11";964;81;15;52;832;0;0;0;2
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2020;12;"2020-12";1505;127;0;20;939;0;0;0;0
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2021;1;"2021-01";903;96;6;8;34;0;0;0;1
29933988;"3ª PIP - Madureira/Jacarepaguá";"Rio de Janeiro";"Territorial";"Madureira/Jacarepaguá";2021;2;"2021-02";945;55;24;6;74;0;0;0;3
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;3;"2020-03";10;11;0;0;3;0;0;0;1
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;4;"2020-04";0;1;0;0;0;0;0;0;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;5;"2020-05";0;2;0;0;0;0;0;0;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;6;"2020-06";0;3;0;0;0;0;0;0;0
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;7;"2020-07";468;152;0;1;345;0;0;0;1
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;8;"2020-08";482;48;13;1;370;0;0;0;5
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;9;"2020-09";415;61;9;43;284;0;0;0;2
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;10;"2020-10";517;79;11;101;350;0;0;0;1
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;11;"2020-11";361;86;7;6;298;0;0;0;1
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;12;"2020-12";432;68;11;66;275;1;2;0;1
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2021;1;"2021-01";626;119;1;3;470;1;0;0;1
29934004;"1ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2021;2;"2021-02";804;62;5;18;161;0;0;0;1
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;3;"2020-03";164;50;2;3;133;0;0;0;5
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;4;"2020-04";9;3;2;0;0;0;0;0;8
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;5;"2020-05";11;7;2;0;0;1;0;0;8
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;6;"2020-06";23;10;6;0;5;0;0;0;10
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;7;"2020-07";210;149;14;25;64;0;0;0;2
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;8;"2020-08";998;62;32;85;731;0;0;0;10
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;9;"2020-09";2228;83;13;239;1869;0;8;0;11
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;10;"2020-10";817;120;55;156;588;0;2;0;6
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;11;"2020-11";1625;116;35;186;1333;0;1;0;15
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;12;"2020-12";682;75;12;98;570;0;1;0;5
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2021;1;"2021-01";2166;118;18;191;1834;0;0;0;8
29934012;"2ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2021;2;"2021-02";943;78;46;238;350;1;0;0;10
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;3;"2020-03";28;12;0;1;15;0;0;0;1
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;4;"2020-04";1;3;3;0;1;0;0;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;5;"2020-05";28;3;2;3;10;0;0;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;6;"2020-06";35;8;0;0;35;0;0;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;7;"2020-07";426;131;3;2;228;0;0;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;8;"2020-08";376;51;4;7;294;0;0;0;2
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;9;"2020-09";448;59;0;134;234;0;0;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;10;"2020-10";686;60;4;52;536;0;0;0;1
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;11;"2020-11";549;78;6;24;427;0;1;0;3
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2020;12;"2020-12";426;68;2;157;262;0;2;0;0
29934277;"3ª PIP - Bangu/Campo Grande";"Rio de Janeiro";"Territorial";"Bangu/Campo Grande";2021;1;"2021-01";192;109;9;44;23;0;0;0;1
