orgao_dk;promotoria;atribuicao;foro_dk;foro;comarca_dk;comarca;ano;mes;novos;despacho;manifestacao;recurso;denuncia;arquivamento;prisao;transacao_penal;alegacao_final;med_caut;ciencia_sentenca_desfav;ciencia_sentenca_fav;ciencia_sentenca_parfav;ciencia_sentenca_extpresc;ciencia_sentenca_extoutras;ciencia_decisao_desfav;ciencia_decisao_fav;ciencia_decisao_parfav;ciencia_decisao_extpresc;ciencia_decisao_extoutras;ciencia_tjuri_absolve;ciencia_tjuri_descla;ciencia_tjuri_impronuncia;ciencia_tjuri_pronuncia
17689669;PJ junto ao Juizado de VD e Especial Criminal de Belford Roxo;Jecrim+Violência doméstica;7;Foro Unico de Belford Roxo;7;Belford Roxo;2020;4;104;0;118;0;0;3;2;0;0;29;0;35;0;0;0;0;10;0;0;0;0;0;0;0
21180037;PJ junto ao Juizado de VD e Especial Criminal de Nova Friburgo;Jecrim+Violência doméstica;45;Foro Unico de Nova Friburgo;45;Nova Friburgo;2020;4;153;0;93;0;6;43;0;11;2;6;0;0;0;0;22;0;1;0;0;0;0;0;0;0
21307514;PJ junto ao Juizado de VD e Especial Criminal de Cabo Frio;Jecrim+Violência doméstica;10;Foro Unico de Cabo Frio;10;Cabo Frio;2020;4;88;2;12;0;27;19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29346634;PJ junto ao Juizado de VD e Especial Criminal de Três Rios;Jecrim+Violência doméstica;80;Foro Unico de Tres Rios;80;Tres Rios;2020;4;13;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16281743;PJ junto ao Juizado de VD e Esp. Crim. de Araruama e de Inv. Penal de Araruama e Saquarema;Jecrim+Violência doméstica+Investigação Penal;2;Foro Unico de Araruama;2;Araruama;2020;4;50;66;145;4;8;15;0;0;1;3;0;61;0;0;0;0;2;0;0;0;0;0;0;0
21308467;PJ junto ao JECRIM de Resende e de Inv. Penal de Resende, Itatiaia, Porto Real e Quatis;Jecrim+Violência doméstica+Investigação Penal;57;Foro Unico de Resende;57;Resende;2020;4;12;12;15;0;2;22;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101101;PJ Criminal de Araruama;Criminal;2;Foro Unico de Araruama;2;Araruama;2020;4;56;0;215;1;2;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101107;1ª PJ Criminal de Barra do Piraí;Criminal;5;Foro Unico de Barra do Pirai;5;Barra do Pirai;2020;4;15;2;16;0;5;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101113;1ª PJ Criminal de Barra Mansa;Criminal;6;Foro Unico de Barra Mansa;6;Barra Mansa;2020;4;33;0;79;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101121;PJ Criminal de Bom Jesus do Itabapoana;Criminal;9;Foro Unico de Bom Jesus do Itabapoana;9;Bom Jesus do Itabapoana;2020;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101127;2ª PJ Criminal de Cabo Frio;Criminal;10;Foro Unico de Cabo Frio;10;Cabo Frio;2020;4;37;0;52;2;29;0;0;0;10;0;0;7;0;0;1;0;8;0;0;0;0;0;0;0
101207;1ª PJ Criminal de Itaboraí;Criminal;26;Foro Unico de Itaborai;26;Itaborai;2020;4;71;17;135;2;23;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101212;1ª PJ Criminal de Itaguaí;Criminal;27;Foro Unico de Itaguai;27;Itaguai;2020;4;10;0;24;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101227;1ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2020;4;38;0;91;1;10;3;0;0;1;1;0;4;0;0;0;0;3;0;0;0;0;0;0;0
101234;1ª PJ Criminal de Magé;Criminal;35;Foro Central de Mage;35;Mage;2020;4;20;0;39;1;22;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101303;1ª PJ Criminal de Nova Friburgo;Criminal;45;Foro Unico de Nova Friburgo;45;Nova Friburgo;2020;4;33;0;38;34;18;0;0;0;0;0;0;1;0;0;2;0;11;0;0;0;0;0;0;0
101331;PJ Criminal de Paraíba do Sul;Criminal;48;Foro Unico de Paraiba do Sul;48;Paraiba do Sul;2020;4;1;0;21;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101391;PJ Criminal de São Fidélis;Criminal;64;Foro Unico de Sao Fidelis;64;Sao Fidelis;2020;4;31;7;23;2;17;3;0;1;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0
101441;PJ Criminal de Saquarema;Criminal;73;Foro Unico de Saquarema;73;Saquarema;2020;4;13;2;4;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101458;1ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2020;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101472;1ª PJ Criminal de Valença;Criminal;81;Foro Unico de Valenca;81;Valenca;2020;4;4;0;3;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101476;PJ Criminal de Vassouras;Criminal;82;Foro Unico de Vassouras;82;Vassouras;2020;4;3;0;9;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101485;1ª PJ Criminal de Volta Redonda;Criminal;83;Foro Unico de Volta Redonda;83;Volta Redonda;2020;4;26;0;88;3;22;20;0;0;5;0;0;3;0;0;6;0;0;0;0;0;0;0;0;1
101486;2ª PJ Criminal de Volta Redonda;Criminal;83;Foro Unico de Volta Redonda;83;Volta Redonda;2020;4;29;0;38;1;17;0;1;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
200215;1ª PJ Criminal de Resende;Criminal;57;Foro Unico de Resende;57;Resende;2020;4;19;0;35;0;13;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300518;2ª PJ Criminal de Barra Mansa;Criminal;6;Foro Unico de Barra Mansa;6;Barra Mansa;2020;4;139;1;94;0;16;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
300523;1ª PJ Criminal de Cabo Frio;Criminal;10;Foro Unico de Cabo Frio;10;Cabo Frio;2020;4;35;0;13;3;32;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
300529;2ª PJ Criminal de Itaboraí;Criminal;26;Foro Unico de Itaborai;26;Itaborai;2020;4;219;0;236;7;17;48;0;0;9;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
300532;2ª PJ Criminal de Itaguaí;Criminal;27;Foro Unico de Itaguai;27;Itaguai;2020;4;15;0;13;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300537;2ª PJ Criminal de Nova Friburgo;Criminal;45;Foro Unico de Nova Friburgo;45;Nova Friburgo;2020;4;22;0;51;6;14;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
300542;2ª PJ Criminal de Resende;Criminal;57;Foro Unico de Resende;57;Resende;2020;4;65;2;54;0;9;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
300547;2ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2020;4;28;2;28;0;9;1;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
300986;2ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2020;4;26;0;62;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400681;1ª PJ Criminal de Maricá;Criminal;37;Foro Unico de Marica;37;Marica;2020;4;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400683;2ª PJ Criminal de Maricá;Criminal;37;Foro Unico de Marica;37;Marica;2020;4;97;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400737;2ª PJ Criminal de Queimados;Criminal;56;Foro Unico de Queimados;56;Queimados;2020;4;89;4;34;0;3;17;1;8;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400763;1ª PJ Criminal de Queimados;Criminal;56;Foro Unico de Queimados;56;Queimados;2020;4;15;0;49;0;12;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
901515;2ª PJ Criminal de Angra Dos Reis;Criminal;1;Foro Unico de Angra dos Reis;1;Angra dos Reis;2020;4;149;9;112;1;15;5;0;1;1;10;0;29;0;0;0;0;0;0;0;0;0;0;0;0
902815;1ª PJ Criminal de Rio das Ostras;Criminal;61;Foro Unico de Rio Das Ostras;61;Rio Das Ostras;2020;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
903174;1ª PJ Criminal de Angra Dos Reis;Criminal;1;Foro Unico de Angra dos Reis;1;Angra dos Reis;2020;4;56;2;47;1;25;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
921020;3ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2020;4;108;3;22;0;27;1;4;0;0;25;0;0;0;0;1;0;0;0;0;0;0;0;0;0
932542;1ª PJ Criminal de Três Rios;Criminal;80;Foro Unico de Tres Rios;80;Tres Rios;2020;4;23;1;0;0;19;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2513002;2ª PJ Criminal de Magé;Criminal;35;Foro Central de Mage;35;Mage;2020;4;51;11;108;1;6;3;1;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0
14604755;2ª PJ Criminal de Barra do Piraí;Criminal;5;Foro Unico de Barra do Pirai;5;Barra do Pirai;2020;4;6;5;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15087592;2ª PJ Criminal de Valença;Criminal;81;Foro Unico de Valenca;81;Valenca;2020;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17226739;3ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2020;4;31;0;84;1;26;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17544256;2ª PJ Criminal de Rio das Ostras;Criminal;61;Foro Unico de Rio Das Ostras;61;Rio Das Ostras;2020;4;20;0;15;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27409395;4ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2020;4;79;9;4;0;1;5;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29162458;2ª PJ Criminal de Três Rios;Criminal;80;Foro Unico de Tres Rios;80;Tres Rios;2020;4;22;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100926;1ª PJ junto ao I Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100927;2ª PJ junto ao I Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;4;4;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100928;1ª PJ junto ao II Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;4;3;0;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100930;2ª PJ junto ao II Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;4;6;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100931;1ª PJ junto ao III Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;4;2;0;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100932;2ª PJ junto ao III Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;4;3;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
100935;1ª PJ junto ao IV Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;4;3;0;19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
100936;2ª PJ junto ao IV Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;4;5;0;21;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101116;PJ de Bom Jardim;Híbrida;8;Foro Unico de Bom Jardim;8;Bom Jardim;2020;4;42;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101131;1ª PJ de Cachoeiras de Macacu;Híbrida;11;Foro Unico de Cachoeiras de Macacu;11;Cachoeiras de Macacu;2020;4;1;25;28;1;5;22;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101136;PJ de Cambuci;Híbrida;12;Foro Unico de Cambuci;12;Cambuci;2020;4;33;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101151;PJ de Cantagalo;Híbrida;14;Foro Unico de Cantagalo;14;Cantagalo;2020;4;21;1;12;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
101156;PJ de Carmo;Híbrida;17;Foro Unico de Carmo;17;Carmo;2020;4;53;72;49;1;0;5;0;0;0;0;0;30;0;0;12;0;0;0;0;0;0;0;0;0
101161;PJ de Casimiro de Abreu;Híbrida;18;Foro Unico de Casimiro de Abreu;18;Casimiro de Abreu;2020;4;1;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101166;PJ de Conceição de Macabu;Híbrida;19;Foro Unico de Conceicao de Macabu;19;Conceicao de Macabu;2020;4;39;0;75;1;1;2;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
101171;PJ de Cordeiro;Híbrida;20;Foro Unico de Cordeiro;20;Cordeiro;2020;4;32;1;65;0;3;0;0;0;0;0;0;27;0;0;0;0;20;0;0;0;0;0;0;0
101176;PJ de Duas Barras;Híbrida;21;Foro Unico de Duas Barras;21;Duas Barras;2020;4;28;1;88;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101178;PJ de Italva / Cardoso Moreira;Híbrida;28;Foro Unico de Italva(Cardoso Moreira);28;Italva(Cardoso Moreira);2020;4;45;19;114;3;16;5;6;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0
101201;PJ de Engenheiro Paulo de Frontin;Híbrida;23;Foro Unico de Engenheiro Paulo de Frontin;23;Engenheiro Paulo de Frontin;2020;4;19;0;34;0;3;0;0;0;0;0;0;12;0;0;0;0;3;0;0;0;0;0;0;0
101221;PJ de Laje Do Muriaé;Híbrida;33;Foro Unico de Laje do Muriae;33;Laje do Muriae;2020;4;17;0;102;3;0;0;0;0;1;0;0;22;0;0;0;0;54;0;0;0;0;0;0;0
101241;PJ de Mangaratiba;Híbrida;36;Foro Unico de Mangaratiba;36;Mangaratiba;2020;4;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101251;PJ de Mendes;Híbrida;38;Foro Unico de Mendes;38;Mendes;2020;4;40;18;49;0;2;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0
101256;PJ de Miguel Pereira;Híbrida;40;Foro Unico de Miguel Pereira;40;Miguel Pereira;2020;4;37;11;51;0;8;21;2;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
101266;PJ de Natividade;Híbrida;42;Foro Unico de Natividade;42;Natividade;2020;4;47;5;117;0;0;3;2;0;1;0;0;27;0;1;2;0;0;0;0;0;0;0;0;0
101326;PJ de Paracambi;Híbrida;47;Foro Unico de Paracambi;47;Paracambi;2020;4;55;4;100;0;0;3;0;0;0;1;0;60;0;0;0;0;0;0;0;0;0;0;0;0
101336;PJ de Paraty;Híbrida;49;Foro Unico de Paraty;49;Paraty;2020;4;43;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101351;PJ de Piraí;Híbrida;53;Foro Unico de Pirai;53;Pirai;2020;4;12;0;9;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101356;PJ de Porciúncula;Híbrida;54;Foro Unico de Porciuncula;54;Porciuncula;2020;4;43;18;53;0;2;3;0;0;0;2;0;2;1;0;0;1;8;0;0;0;0;0;0;0
101371;PJ de Rio Claro;Híbrida;59;Foro Unico de Rio Claro;59;Rio Claro;2020;4;40;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101376;PJ de Rio das Flores;Híbrida;60;Foro Unico de Rio Das Flores;60;Rio das Flores;2020;4;6;0;36;1;0;0;0;0;0;0;1;8;0;0;2;0;0;0;0;0;0;0;0;0
101381;PJ de Santa Maria Madalena;Híbrida;62;Foro Unico de Santa Maria Madalena;62;Santa Maria Madalena;2020;4;17;11;37;0;0;0;0;0;0;0;0;8;0;0;3;0;4;0;0;0;0;0;0;0
101386;2ª PJ de Santo Antônio de Pádua;Híbrida;63;Foro Unico de Santo Antonio de Padua;63;Santo Antonio de Padua;2020;4;14;0;35;3;4;0;0;0;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0
101411;1ª PJ de São João da Barra;Híbrida;67;Foro Unico de Sao Joao da Barra;67;Sao Joao da Barra;2020;4;33;1;61;0;13;0;1;0;0;0;0;14;0;0;0;0;4;0;0;0;0;0;0;0
101426;3ª PJ de São Pedro da Aldeia;Híbrida;70;Foro Unico de Sao Pedro da Aldeia;70;Sao Pedro da Aldeia;2020;4;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101431;PJ de São Sebastião do Alto;Híbrida;71;Foro Unico de Sao Sebastiao do Alto;71;Sao Sebastiao do Alto;2020;4;12;26;71;0;0;36;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
101436;PJ de Sapucaia;Híbrida;72;Foro Unico de Sapucaia;72;Sapucaia;2020;4;22;2;64;0;9;6;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0
101446;PJ de Silva Jardim;Híbrida;75;Foro Unico de Silva Jardim;75;Silva Jardim;2020;4;28;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101451;PJ de Sumidouro;Híbrida;76;Foro Unico de Sumidouro;76;Sumidouro;2020;4;11;1;26;0;2;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101461;PJ de Trajano de Moraes;Híbrida;79;Foro Unico de Trajano de Moraes;79;Trajano de Moraes;2020;4;15;5;18;0;1;8;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0
101502;PJ de Arraial Do Cabo;Híbrida;4;Foro Unico de Arraial do Cabo;4;Arraial do Cabo;2020;4;5;0;80;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0
101505;PJ de Itaocara;Híbrida;29;Foro Unico de Itaocara;29;Itaocara;2020;4;36;0;62;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300527;PJ de Iguaba Grande;Híbrida;25;Foro Unico de Iguaba Grande;25;Iguaba Grande;2020;4;22;23;134;1;19;27;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
300597;PJ de São Francisco do Itabapoana;Híbrida;65;Foro Unico de Sao Francisco do Itabapoana;65;Sao Francisco do Itabapoana;2020;4;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300975;PJ de São José do Vale do Rio Preto;Híbrida;69;Foro Unico de Sao Jose do Vale do Rio Preto;69;Sao Jose do Vale do Rio Preto;2020;4;29;0;31;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0
400188;1ª PJ de Santo Antônio de Pádua;Híbrida;63;Foro Unico de Santo Antonio de Padua;63;Santo Antonio de Padua;2020;4;50;6;123;2;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0
400220;1ª PJ de Armação dos Búzios;Híbrida;3;Foro Unico de Armacao dos Buzios;3;Armacao dos Buzios;2020;4;17;37;97;2;7;3;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
400520;1ª PJ de Seropédica;Híbrida;74;Foro Unico de Seropedica;74;Seropedica;2020;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400600;2ª PJ de Vila Inhomirim;Híbrida;95;Foro Regional Vila Inhomirim;35;Mage;2020;4;72;11;26;7;5;17;0;1;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400603;1ª PJ de Vila Inhomirim;Híbrida;95;Foro Regional Vila Inhomirim;35;Mage;2020;4;106;1;274;0;0;2;0;0;0;7;0;154;0;0;0;0;0;0;0;0;0;0;0;0
400604;1ª PJ de Japeri;Híbrida;32;Foro Unico de Japeri;32;Japeri;2020;4;2;7;13;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400605;1ª PJ de Guapimirim;Híbrida;24;Foro Unico de Guapimirim;24;Guapimirim;2020;4;14;13;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400649;PJ de Itatiaia;Híbrida;31;Foro Unico de Itatiaia;31;Itatiaia;2020;4;33;0;296;0;3;0;0;0;0;0;0;34;0;0;19;0;0;0;0;0;0;0;0;0
400650;PJ de Porto Real / Quatis;Híbrida;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;2020;4;15;25;18;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400653;1ª PJ de Itaperuna;Híbrida;30;Foro Unico de Itaperuna;30;Itaperuna;2020;4;18;1;85;0;8;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400654;3ª PJ de Itaperuna;Híbrida;30;Foro Unico de Itaperuna;30;Itaperuna;2020;4;2;302;30;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400735;PJ de Miracema;Híbrida;41;Foro Unico de Miracema;41;Miracema;2020;4;75;0;120;1;5;0;0;0;0;7;0;0;0;0;0;0;8;0;0;0;0;0;0;0
400738;PJ de Carapebus / Quissamã;Híbrida;16;Foro Unico de Carapebus/Quissama;16;Carapebus/Quissama;2020;4;70;0;106;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
903034;1ª PJ de Rio Bonito;Híbrida;58;Foro Unico de Rio Bonito;58;Rio Bonito;2020;4;14;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
903035;2ª PJ de Rio Bonito;Híbrida;58;Foro Unico de Rio Bonito;58;Rio Bonito;2020;4;21;0;73;1;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0
936553;1ª PJ de São Pedro da Aldeia;Híbrida;70;Foro Unico de Sao Pedro da Aldeia;70;Sao Pedro da Aldeia;2020;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1198942;2ª PJ de Cachoeiras de Macacu;Híbrida;11;Foro Unico de Cachoeiras de Macacu;11;Cachoeiras de Macacu;2020;4;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1198983;2ª PJ de São João da Barra;Híbrida;67;Foro Unico de Sao Joao da Barra;67;Sao Joao da Barra;2020;4;30;6;64;0;25;29;0;0;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0
1232302;2ª PJ de Armação dos Búzios;Híbrida;3;Foro Unico de Armacao dos Buzios;3;Armacao dos Buzios;2020;4;80;0;51;0;11;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7419367;2ª PJ de Japeri;Híbrida;32;Foro Unico de Japeri;32;Japeri;2020;4;5;13;21;0;34;21;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8282553;2ª PJ de Seropédica;Híbrida;74;Foro Unico de Seropedica;74;Seropedica;2020;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20192508;PJ de Pinheiral;Híbrida;52;Foro Unico de Pinheiral;52;Pinheiral;2020;4;50;2;60;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21307532;2ª PJ de Guapimirim;Híbrida;24;Foro Unico de Guapimirim;24;Guapimirim;2020;4;6;0;32;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101054;PJ junto ao V Juizado de VD da Capital;Violência doméstica;86;Foro Regional Campo Grande;15;Rio de Janeiro;2020;4;5;0;9;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101295;PJ junto ao Juizado de VD de Niterói;Violência doméstica;44;Foro Central de Niteroi;44;Niteroi;2020;4;87;0;344;1;4;0;0;0;2;21;0;0;0;0;1;0;0;0;0;0;0;0;0;0
912251;1ª PJ junto ao I Juizado de VD da Capital;Violência doméstica;15;Foro Central Capital;15;Rio de Janeiro;2020;4;8;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
932533;PJ junto ao III Juizado de VD da Capital;Violência doméstica;88;Foro Regional Jacarepagua;15;Rio de Janeiro;2020;4;42;0;1;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100986;1ª PJ junto a Auditoria da Justiça Militar;Auditoria de Justiça Militar;15;Foro Central Capital;15;Rio de Janeiro;2020;5;77;39;23;0;0;23;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
100987;2ª PJ junto a Auditoria da Justiça Militar;Auditoria de Justiça Militar;15;Foro Central Capital;15;Rio de Janeiro;2020;5;75;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8061083;3ª PJ junto a Auditoria da Justiça Militar;Auditoria de Justiça Militar;15;Foro Central Capital;15;Rio de Janeiro;2020;5;6;0;16;1;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0
101043;1ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;Junto à vara criminal;84;Foro Regional Bangu;15;Rio de Janeiro;2020;5;44;0;19;3;14;0;0;1;0;0;0;5;0;1;2;0;0;0;0;0;0;0;0;0
101044;2ª PJ junto a 1ª e a 2ª Varas Criminais de Bangu;Junto à vara criminal;84;Foro Regional Bangu;15;Rio de Janeiro;2020;5;26;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101053;PJ junto a 42ª Vara Criminal da Capital;Junto à vara criminal;86;Foro Regional Campo Grande;15;Rio de Janeiro;2020;5;17;0;16;1;13;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
101055;PJ junto a 43ª Vara Criminal da Capital;Junto à vara criminal;86;Foro Regional Campo Grande;15;Rio de Janeiro;2020;5;11;0;18;0;7;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
